idx,class,conversation
871,갈취 대화,잠깐 서봐요 왜요? 왜긴 왜야 뭐좀 물어보려고요 돈 좀 있나? 없습니다. 돈 나오면 십원에 한대씩 맞는거야 십원도 없습니다. 만원이네 그럼 몇대 맞는건지 계산해봐 만원 드릴게요.
873,갈취 대화,와 철수 신발 샀어? 나 하나 샀어 나도 하나 갖고 싶다 응?? 철수야 니네 아빠가 의사라고 돈 많이 버신다는데. 우리 철수는 아빠안닮았나 왜이렇게 말귀가 어둡냐 무슨말이야 나도 신발 사게 내일 돈좀 줘 와 니네집 돈 많잖아 어???? 나도 친구랑 좋은 신발하나 신어보자. 내 생일인데. 선물하나 사준다고 생각해 하지만. 내일보자 기대한다
875,갈취 대화,야. 응 상철아 왜. 매점 가서 빵을 사와 돈은.? 근데 지난번에 덜맞았나 니가 사야지? 상철아 나 이건 책 살 돈이라서 안돼 진짜 짜증나게 하네. 빨리가서 빵 사오라고 그럼 돈이 안될까? 이게 돌았나? 안사와? 응. 알았어.
879,갈취 대화,어이 이리. 네.? 저요? 어 그래 너. 여기 너 밖에 더 있어? 왜 돈 가진 거 다 꺼내 봐. 저 돈 없어요. 뒤져서 한 십원당 한 대 씩이다. 진짜 이게 다에요. 옷 다들 그러지 마세요.
883,갈취 대화,와 이거 색연필 딱봐도 예뻐? 아빠가 수행평가 있다고 하니까 사주셨어 좋겠다 나는 집 앞 문방구에서 샀는데 너는 백화점에서라도 산 것 같이 생겼다 응? 아 그래? 왜 자랑하려고 가지고왔어? 아니 자랑은 아니고 그냥 오늘만 해도 되네? 다 필요 없으니까 우리 반친구들한테 하나씩 나눠주자 색깔이 다른데. 20개 나눠줘도 아직 80개나 남는데? 너 진짜 생긴것처럼 욕심이 많구나? 이건. 좀 그런데. 그러지말고.
887,갈취 대화,민구야 무슨일이야 나 대전 할머니 뵈러 가야하는데 차비가? 어?? 그럼 어플로 표좀 끊어줘 어 나한테 돈 줄거야?? 나 돈 없다니까???? 그럼 나는 그돈어디서 나서? 야 너 돈이 니네집 사거리 제일 큰 국밥집해서 손님이 끊이지? 그게 너랑 무슨. 상관이야 아 진짜 답답해서 돌겠네 얼른 좀 짜증나게 딱 쳐맞고 끊을래?
888,갈취 대화,야 10만원 내놔. 나한테 맡겨둔 거 아니잖아. 너 알 바냐? 근데 내가 너한테 내 돈을 줘야 할 이유는 없어. 너 말대꾸하면 맞는다. 신고할 때 신고고객 하나도 위협 안 되니까 얼른 내놔라. 난 저번이 마지막이라 했어. 오늘이 내 인생 마지막 될래? 싫어. 한 대만 더.
891,갈취 대화,강민 내일 누나가 나 돈 좀 빌려줘 뭐? 저번에도 누나생일이라고 빌려갔잖아 아 근데 이번에는 큰누나 생일이야 아직 저번달에 빌려간 것도 안 갚았어. 야 아니 누나가 말하잖아 나도 이번달 생활비 빠듯해서 안돼? 안준대? 준다고 야 빨리 보내라고 말 길게하지말고 진짜지? 알겠어 마지막이야 진짜 진작에 주지 짜증나게 잘 쓸게 해 줘야 해.
892,갈취 대화,야 거기 찐따. 일로와봐. 저요.? 여기에 찐따가 너 말고 돈이 왜요.? 돈 좀 있냐? 형이 지금 배가 고파서 그래요 가진거 다. 저 돈 별로 없어요. 이게 전재산이에요. 뭐야 2000원? 이거 진짜에요. 2000원이 진짜야? 돈 뒤져서 1원씩 나올때마다 죽빵이다? 진짜에요.? 시발 완전 거지 아니야.
905,갈취 대화,"너 좋은 게임기로 논다? 이번에 엄마가 생일선물로 사줬어요. 아, 나 잠깐만. 형 저번에 빌려가신 게임기 아직도 안돌려줬잖아요. 저번에 뭘 안돌려줘. 그게 아닌데. 그래서 빌려주기 싫다고? 그게 아닌데 이건 진짜 산지 얼마든지 좋은 말로할때 내놔라? 조금만 쓰고. 네."
913,갈취 대화,안녕 몇살이야? 아 저. 17살이요 아 동생이네 말 놓을게 혹시? 조금만 빌려줄 수 있어? 바로 갚을게! 아. 없는데요.? 네. 진짜? 네 있으면? 진짜? 야 가방줘봐
916,갈취 대화,꼬마야 돈 있냐 없어요 주머니에 보인다 이거 돈 아니에요. 제발요. 내알바 아니구 여기요 담에요 흑흑.
921,갈취 대화,야 어이 거기 저 저요? 어 그래 거기 너 말도 또 있냐? 저 저 왜요? 야 주머니에 있는거 다 털어봐. 아무것도 없어요. 털어서 나오면 뒤진다 오. 오. 어디 있어요! 전부냐? 털어서 나와서 뒤진다고 했다. 전부에요.
925,갈취 대화,용돈이야 돈좀내놔봐 자기야 나도 없어 몇대 맞아봐야 정신차리지? 제발 부탁이야 그러지말아줘.? 그래 봐야 돈준다는 말같은데? 무서워자기야 그러니까 돈가져오라고!!! 정말이야 돈구할데가 없어 그럼 나 돈생길때까지 좀맞자!!! 살려줘제발
930,갈취 대화,여보세요? 잘들어간 비밀정보가 다 나에게 있어 무엇을 위해 100억을 인출해서 내가 정하는 장소로 가져와 그렇게 큰 돈은 왜 그래? 그럼 이 정보들 다 흘려도 되겠네? 시간을 두고 하루 준다 하루로는 정말 하루 더 말 안한다 내일 다시 전화하지
936,갈취 대화,나 떡볶이는 내가? 응 너 싫은데 떡볶이 안 사주면 니 책 안 돌려준다 치사하다 떡볶이 사주라고 그러니까 알았어? 그럴것이지만 꼭 돌려줘
945,갈취 대화,가진 돈 전부 다 꺼내놔 정말 하나도 없어 이 새끼는 왜 이렇게 현금이 없어? 이러지마 제발 너 신발 비싸 보인다 이러지마 신발이라도 벗어서 내놔 안돼? 뭘 신고 가 그거야 네 신발 맞기 싫으면 너 제발 한번만 봐줘
949,갈취 대화,"아줌마 손에 든거는 장바구니인데요? 장바구니인건 아는데 뭐 들었어요? 오늘 애들 먹일 소고기요 아줌마 미안한데 저희 집에 애가 둘이나 있는데 돈이요 네? 소고기좀 같이 주세요 아줌마는 옷도 잘입은거가 있어보이는데요 신랑이 우리 버리고 가서 연락도 안되서 돈도 없어요 주민센터같은데연락해서 도움좀 받지 마세요 아 주말에 주민센터여는거 봤어요? 우선 당장 굶어죽게 생겼으니까 좀 주라고요. 죄송해요 저는, 그냥, 나 아줌마 집까지 쫓아가서 그집 앞에 앉아서 애들 기다려요 기다려서 뭐하게요 글쎄 뭐할까? 궁금하면 그냥, 아니면 그냥 소고기 좀 주고 가던가"
950,갈취 대화,지수야 나 연극학원 다니느라 돈이 없는데 5만원만 빌려주라. 안돼. 나 한달 용돈 그런 없단 말이야. 머? 진짜. 근데. 나 진짜 밥 사먹을 돈도 없다말이야. 정말 미안한데. 나도 돈이 없어서 그래. 머? 정말 근데 나도 돈이 없어. 좀 빌려주라. 안돼. 정말 미안해. 근데 너 너무한거 아니야? 친구는 밥도 못먹어 가면서. 그냥 빌려주지 그렇게 빌려주는게 싫었냐? 아니 그게 아니라. 나는 어떻게 벼텨. 근데. 용돈 받기 전까지. 그럼 3만원만 빌려주라. 해줄 수 있잖아. 알겠어.
952,갈취 대화,야 일루와 저요? 네 너요 와서 돈 좀 놓고 가라 저 돈 안 나오면 무사히 집 못 가 저 진짜도 없어요 아오 저 돈 내 놔 내놓으라고 여기있어요 아오 곱게 공부 잘 가라 그거 재학 때 돌려주시면 안 되나요?
966,갈취 대화,오늘은 내가 쏠게 비싼 거 먹어 그래 잘 먹을게 잘 먹었다. 아차 어쩌지 나 아직 안갖고 왔네 뭐? 또야? 니가 산다고 비싼 거 먹은건데 니가 산 다음에 내가 주면 돼 저번에도 그랬잖아 나 아직 안줬잖아 야 너 너 수도 없이 친구끼리 쪼잔하게 그럴래? 너 돈을 내 하. 이번 만이야 꼭 줘야 돼 너 사람 이상하게 만드네 내가 안준댔어? 와 나 안 받네 이게 좋은 말로는 말을 안듣지 무섭게 왜 그래
975,갈취 대화,니꺼 가방 좋아보이는데 나주라 안되 그럼 며칠만 빌려줘봐 싫다고 나도 아끼는거야? 교환해서 써 그럼 마음에 들어 니가 사서 쓸 돈이 없어서 그렇지 안 써야지 안준다는거냐? 응 안될꺼같아 내말도 안듣고 각오해라
976,갈취 대화,야야 배고프다 매점가서 빵좀사와줘 돈주면 사올게 우리사이에 왜그래? 사다줘 흠. 나 돈없는데 배고파서. 빨리 사와라 나 진짜 돈 없어 너 용돈받는거 있잖아 다 알아? 너 때문에 다 썼어. 그럼 다음에 사줄게 이번만 사줘 휴. 진짜 마지막이야
981,갈취 대화,저기요 제가 지금 차비가 없는데요. 뭐요 돈좀 5만원만 주지? 저도 저도 학생이에요 학생이든 뭐든 부모님한테 전화해서 빨리5만원 갖고와 알겠어요 여기요 고맙다 다음에 돌려줘요.
986,갈취 대화,오 야 일로와봐. 야 왜요는 새끼야 돈 좀 있게 생겼다? 저 진짜 돈 없어요. 그래? 뒤져서 나오면 넌 나한테. 왜 그러세요 안돼요. 이새끼가 개많네. 야 신발도 벗어. 제발 하지마세요. 나 죽고싶지 니가? 놔라 이러지마세요.
987,갈취 대화,너는 앞으로 매일 내 책상 위에 스타벅스 샌드위치 올려 놓도록 해. 응? 알겠어. 너 왜 그래? 왜 싫어? 그건 아니야 알겠어 그래 앞으로 대답할 때는 큰 소리로 말하도록 해 알겠어. 그냥 아무거나 올려놓으면 돼? 응응. 가끔 아무 것도 꼭 올려놔야 알겠어. 근데 매일은 조금 부담될 수 있 것 같은데. 내가 알 바야? 난 너 학교 생활 어려워질 거니까 두고봐 아 알겠어.
988,갈취 대화,나 핸드폰비가라도 내줬으면 좋겠어 내가 왜? 나도 적금 탔으니까 그건 건드리면 안되는 적금이야 당장에 내줘 내가 왜 그래야 하는지 모르겠어 있는 사람이 내주는거지 그래도 왜 내가 내줘야 하지 당장 끊기니까 이번이 마지막이야
994,갈취 대화,어이 거기 학생 잠깐만 와봐. 왜요? 돈이 없어요 저 거지에요. 뒤져서 나오면 십원에요 여기 이 만원은 뭐냐? 이번주 차비에요. 제발 그건 가져가지 마세요. 나도 차비가 없어서 말이야. 그냥 다시 부모님한테 달라그래. 우리 집 진짜 가난해요. 돈 없다구요. 나도 돈이야 제발.
1004,갈취 대화,거기서 교복 치마 입은 애기야 이리 와 바뻐 응 너 말고 누가 또 있어 왜 부르셨나요 언니가 빵 좀 사려는데 돈 없네 만 원만 줄래? 근데 현금이 없어서요 너 너 누군지 몰라? 얼른 줘 진짜 카드만? 저기 보이지? 얼른 뽑아 와 기다릴게 빨리 와라 네.
1005,갈취 대화,야 찐따 담배 사왔어? 아니. 용돈이 부족해서 미안 이게 미쳤나 요즘은 덜 맞았지? 나 진짜 진짜 미안 다음주에 꼭. 그래 됐고 일단 오늘 가진 돈좀 다. 그럼 용돈 부족해서 돈이 별로 없는데. 어디 한번 우리가 직접 뒤져 볼까? 정말이야 믿어줘 제발 돈 턴다 당장 내놔! 나 진짜 미안
1020,갈취 대화,돈좀있냐 있긴있는데 있는거 다 내놓자 그럼차비만 좀 차비는 걸어가라 넘나 돈 빌려라 에? 쳐맞고 갈래? 아니오 여기서
1022,갈취 대화,어이 너 지금 너 지금 얼마있냐?? 왜그러세요 어이 지금 그냥 가면 안되지 그러면 어떻게 하시려구요?? 있는돈 다 꺼내놓지않으면 저세상에 있어. 빨리 내놔 안돼는데 윽.??
1023,갈취 대화,너 지갑 이쁘다? 정말 고마워. 엄마가 사주셨어. 근데 주인이랑 너무 안어울리는데 이거 왜 내가 가져간다? 뭘 돌려줘 뭘 돌려줘야. 너 따위한테 이런게 어울릴거라고 생각하니? 내가 대신 써주는거야? 아 정말 안돼. 응 안되는건 니 얼굴이고. 그럼 잘쓸게? 돌려주면 안될까? 제발 부탁이야 야. 내가 만만하냐? 어딜 잡고. 아. 그냥 꺼져
1025,갈취 대화,야 너네둘 일로와봐 왜 그러시는데요? 가지고있는 돈 얼마있냐? 하나도없어요. 뒤져서 10원이라도 나오면 맞을줄알아요 돈 있어요 근데 그게 학원비란 말이에요 좋은 말 할때 가지고와라 맞기전에 정말 안돼요 진짜 안되겠다 너오늘좀 맞자 드. 드릴게요.
1031,갈취 대화,300만원만 주고 또?? 그건 그거고. 빨리 빌려줘 지금 부터 갚고 얘기해줘. 뭐? 니 사진들이랑 정보 다 유출 하고 싶어? 그거랑 그게 무슨 상관인데. 그니까 좋은 말로 할 때 빌려줘. 갚을게 이제는 협박 까지 하네. 알았어 계좌번호 부를테니까. 적어 알았어. 돈 주면 돼? 내일까지 부탁해
1038,갈취 대화,있는돈 다내놔 없어 말로할때 어서가 왜 맞겨놨냐 죽고싶어? 죽여 딱대 미안
1040,갈취 대화,민수야 나 빵 좀 사먹게 5만원만 줘라 미안해 내가 지금 돈이 없어 잔말 말고 5만원 구해와 그렇게 큰 돈을 내가 어디서 구해.? 지금 반항하는거야? 정말 돈이 없어서 그래 부모님 한테 큰소리 쳐서 넌 어떻게 해 너 그렇게 말을 잘들으니까 얼마나좋아? 응.
1042,갈취 대화,엄마 나 이번에 500만 보내줘. 아니 보낸지 얼마나 돼서 또 보내?? 돈 쓸데가. 그래. 저번에 300 가져간지 얼마 안됐잖아. 지금 급하다고!!! 얘가 지금 돈 안주면 나 그냥 죽어버릴거야. 또 왜 사고 친거야?? 다른 얘기는 됐고 돈 줄거야 말거야? 자식이 진짜 죽어도 되겠어.? 알았어. 잠깐만.
1051,갈취 대화,친구야? 저요? 어 너 친구야? 돈 있어? 아뇨. 진짜 없어? 네. 뒤져서 나오면? 진짜 없어요. 뒤졌더니 있잖아 혼나볼까?
1052,갈취 대화,야 너네 길동중학교지? 네? 네. 나 거기 나왔는데 니네 수근이알지? 아 네. 친구 알아요 걔가 내 친한 후배거든요 네 형이랑 노래방을 가려는데 돈이 없네? 니네 얼마씩들어 아 저희 돈 없는데 없는데는 반말이고 만약에 돈 있으면 그렇게 말한다 니네? 아 ~ 드 드릴게요 여기
1058,갈취 대화,야 이자식 명품입었네? 벗어봐. 나도 사려고하던건데 입어만보자 네.? 저 이거 벗으면 맨몸이에요. 입어봐. 너랑 나랑 바꿔입는게 더 잘돼 고맙다 임마 왜? 돌려주세요. 줄 겁니다. 선물이고 나발이고. 니네 가족들도 좋은거 많이 입고 들고댕기더라? 니네 동생이 집에들어가는 시간이 매번 8시면 구경가도되냐? 동생 건드리지마십쇼. 누가 건드린다그래? 친해지고 싶은거지. 나도 좋은 옷입고 좋은거 찾아 다니는 애들이랑 친해져보자. 이옷 가지시고 그만해주세요. 누굴 거지로봐? 얘봐라. 누굴로? 난 그런 거 아닙니다. 제발 부탁드립니다.
1071,갈취 대화,야 오늘 돈 좀 빌려줘 혹시 어제 돈 빌려 간 거는 언제 줄꺼야? 알 필요 없고 그냥 빌려 줄게 아 근데 내가 돈이 진짜 없어서 그 친구한테 돈도 못빌려줘? 너 지금 안빌려주면 너 후회할 줄 알아라 얼마 빌려줘야해? 5만원 여기서 갚아줘
1075,갈취 대화,카드론 추심나왔습니다 카드연체라니요 전 카드를 쓴적이없는데요 당신 아드님이 당신이름으로 카드를발급받아서 카드론을 받으셨네요 연체 대금 당장 안갚으시면 신용불량자는 우리아들이요? 그럴리가 없이 여기서 보이시죠? 보세요 아주머니 주민번호로 발급받아서 쓴내역을 우리 착한 아들이 그럴리가 없는데. 신용불량자 될거예요 말거예요 문자로는 당장 2천만원 가져오셔야해요 신용불량자라니.!! 알겠습니다 당장 갈게요 잠시만요. 시간이니 좀만 기다려주세요
1082,갈취 대화,다들 엎드려 살고싶으면 살. 근데 내가 왜 이짓을 할지 알겠지 빨리 현금 뽑아서 다 이. 네. 알겠습니다. 살려만 주세요 시끄럽고 뜸들이지마 빨리. 네 여기 있습니다. 이게 다야? 난 다 알고 있어. 얕팍한 수법으로 빼돌릴 생각마.
1087,갈취 대화,안녕? 내가 친구와 대화해봤는데 너 과거 아주 대박이더라. 도대체 무슨 소리를 하는 거야? 아주 학교에서 알아주는 대빵이었다면서 니 남친도 안 보고 어떻게 할까? 증거? 증거 있냐고? 음. 그럼 내가 증거도 없이 여길 올 것이라고 생각했어? 사진이 빼박 있는데? 너 도대체 지금 왜 이러는 거야 너 같은 것한테는 그 남자는 너무. 원하는 게 뭔데? 뭐냐고!!! 매달 100만원 씩 내놓던가? 그거 다 공개하지 뭐. 최대한 마련해 볼게.
1096,갈취 대화,야 오랜만이야? 누구세요? 몰라? 나 고교때 같은반이었잖아? 아. 그랬지! 근데 나 지금 바빠서. 그냥 가면서 오랜만에 만났는데 돈 좀 빌려줘. 뭐라고? 옛날에도 뺏어 가더니 왜 나한테 그러는거야? 나 돈없어. 그때는 나 한대 맞고 줄래. 그냥 줄래? 직장이 어디야? 내가 지금 5백만원만 준비해. 싫어. 내가 왜 줘야해. 돈 없어. 나 이제 그만해줘 안되겠네. 옛날처럼 맞아봐. 있네 카드. 비밀번호 말해 이번만이야. 제발 다시는. 제발
1102,갈취 대화,얼마 있냐? 예? 지금요? 만원만 빌려줘봐. 돈 없으세요? 지금 지갑 안 갖고 왔어. 그럼 돈? 이건 누가 계산해요? 일단 너가 계산하고 나중에 회식비로 따로 청구해봐 돈 없어요 과장님. 인턴 생활 계속하고 싶으면 잘해 그게 너 생각해서 하는 말이야 예 알겠습니다.??
1104,갈취 대화,나 어제 너가 학원에서 선생님 지갑에서 돈 훔치는 거 봤어. 아 아. 처음에는 그냥 친구니까 그렇게 했는데 내 입이 조금 근질근질하네. 어떡하라구. 우리 단톡방에 니가 도둑질 좀 뿌려볼까? 너무 재미있을 것 같은데 어떻게 생각해? 부탁이야 한 번만 눈 감아줘 그래. 내 입 막으려면 돈 가져와. 100만원. 내가 지금 어디있어. 가져와. 니네 집 잘 살잖아. 내가 가서 좀 털어봐? 잘 알았어. 얼른 구해볼게. 소문 쫙나서 학교에 얼굴 못 보고 다니게 한 거 있어. 차라리 돈 빨리 가져와서 내 입을 막는 게 좋을거야.
1105,갈취 대화,야. 화장실에서 빨리나와. 나 급해. 왜에? 난 아주 잠깐 볼일중인데?! 빨리 나 죽여버린다. 내장이 베베꼬이는 느낌이란말야. 야!! 어 그럼 그때 내가 그 샤프 나줘 뭐? 그걸 왜 줘야하는데! 싫으면. 계속 있던가 쾅쾅쾅!! 줄께줄께. 안나오면 진짜 문 부숴버린다!!! 철컥. 들어가봐 후.
1106,갈취 대화,길동아 나 이것 좀. 어? 아니 내가 아끼는거라 안 돼. 야 누가 뭐라고 빌려만 달라고. 아니 그게. 너 전에도 빌려간 거 다 안 돌려줬잖아. 와 얘 봐라. 얘가 날 깡패 취급하네. 아니. 길동아 우리 친구잖아. 이건 진짜 안 돼. 그냥 주면 될 텐데 시끄럽게 굴고 있어. 너 감당할 수 있겠어? 미안. 알겠어. 줄게.
1114,갈취 대화,100만 원만 내시죠. 내가 왜 100만 원을 내야돼? 아 그럼 공짜로 가겠단 말이야? 공짜는 왜 공짜야. 나도. 하 이 사람이 무서운 게 없군. 잘못한 게 없는데 뭐가. 하 아직 매운 거 못 봐서 좋음 말로 할 때 만 원 만 내. 100만원은 커녕 10만 원도 없어. 좋아 그럼 차키라도 넘기지. 운전으로 먹고 사는데 차를 넘기면 난 굶어주으란. 그건 내가 알바 아니고. 차라도 넘겨.
1117,갈취 대화,야 지금 니가 하기 전 사진이 있다 야 나도 이거 봐 뭐야! 완전 괴물이 따로 없네 얘 남자친구가 보면 바로 손절인데 지워줘 내 허락도 없이 사진 찍고. 왜 지금까지 남겨 둔건데 왜 이럴 때 써먹으려고 그랬지 왜 그렇게 하는데 딱 남자친구 주면 재밌겠구만 지금 그냥 내 반응 궁금하다 다른 사람 생각하는 거 아니야? 제발 그냥 보내 미안해 내가 원하는 거 다 들어줄게 그래 이렇게 나와야지 야 우리 300만원만 빌려줘 300은 너무 당황스러운데. 갑자기 그렇게 내 돈이 어디서 나. 그럼 뭐 돈을 포기하시고 웃음을 선택하던가 아. 아니야 300만원이면 지금 당장 삭제해줄 테니 꼭 삭제해줘
1118,갈취 대화,어이 너 입고 이 코트가 저요? 그래. 너 말고 여기 또 누구 있나 코트 이거 아빠가 사 준거에요. 안 돼 그러면 바지라도 벗어 주고 가던지 싫어요 그럼 딱 10대만 맞자. 그러면 안 돼 신고할거에요. 주먹이 가깝지 여기 좀 도와주세요!
1120,갈취 대화,거기 그래 거기 방금 나랑 눈마주친 새끼 저 저. 그래 너. 얼른 내놔봐. 지갑을 왜.? 내놓으라면 내놓을 것이지 말이 많아. 저. 여기. 야 하는 능력이 있다? 십만원만 빌려간다. 아 아니. 아유 고맙다 고마워 새끼야 새끼 십만원가지고 쪼잔하게. 담에 만나면 돌려줄게 네. 돌려주십시오. 새끼 십만원.
1121,갈취 대화,안녕 꼬마야 몇살이야 안녕하세요 6살이요 손에 쥔 돈이에요 엄마가 애호박 하나 사오래요 그래? 오늘 반찬만드실때 필요한가보네 그런가봐요. 근데 어쩌지 형이 아이스크림 사먹고 싶은데 돈이 없어서 애호박 사먹고도 돈이 남을거야 형도 아이스크림 하나사주라 제가요?? 응 착한 사람 불쌍한 사람도와줘야 한다고 배웠지? 얼른 사러가자 엄마가 우리 아가야 엄마말만 듣다가 형아한테 혼나기 전에. 네
1127,갈취 대화,당신 지금 돈 얼마 있어? 저 돈 없는데요. 걱정 마 지금 빨리 지갑 열어봐. 저 진짜 돈 없어요. 나 지금 잃을 것 없어. 돈 주면 나 지금 얼른 있는 돈 다 줘봐. 여기요. 봐요. 아니 진짜 그렇네. 시계나 그런 금속품도 없어? 바로 이거인데. 동네 골동품 가게에서 산 건데 30000원이에요. 그거라도 줘봐. 내가 팔아야지. 네 알겠어요.
1130,갈취 대화,친구야? 네.? 누구 내가 우리 남자친구랑 22라니 좀 저 돈 없는데요 아니 뒤져서 나오면 어떻게 할래 저 정말 없어요 뒤져서 나오면 다 내놔 안돼요 뭐가 안돼!!!! 안돼요 주세요
1133,갈취 대화,돈 천만원. 제발 봐주십시요. 내일까지 보내세요. 안보내면 그 동영상 공개합니다. 잘못했습니다. 한번만 봐주세요. 돈 내일까지 입금하시면 됩니다. 지금 당장 돈이라도 아니면 당신 연락처 저장된 사람들한테도 망신당하고 직장도 잃어보시든가. 제발 부탁드립니다. 일단 시간이라도 더주세요. 아무리 생각해도 소용없어. 당신 인생 끝나는거야. 정말. 제발요.
1135,갈취 대화,야 이리와 봐 저요? 그래 너 내가 배가 고파서 그러는데 돈 있냐 저 용돈이 떨어져서 너를 무시 하냐? 아니에요 아저씨 좋은 말 할때는 그럼 집에 가서 가져 올께요 이게 누굴 바보로 아나?
1146,갈취 대화,여기 도둑이야 저 사람 내 노트북을 저놈 잡아서 도망 못가 나도 노트북좀 사고 난 돈이 없어서 만져본적도 없이 돈없으면 노트북도 만지지마 어디서 이런 도둑놈이 나도 좀 해보자고 저 사람 노트북 없으면 어떻게 될진 생각해본적이 있어 생각도 없는놈 너 다치기 싫으면서 너 이 사람 안돼 내 노트북 저렇게까지 가지고 싶었나 이상한 놈일세
1148,갈취 대화,야. 리니지에서 같이 나온 캐릭터들 한번 써보자. 그럼 비번 좀 알려줘 형. 왜그러세요? 하면. 우리가 잠깐만 해보고 줄께 형들 지난번에도 그냥 빌린다더니 뺐어가셨잖아요 이 새끼가 말이 많네. 알려달라고 싫어요 너 주고 싶냐. 오늘 좀 맞아볼까 왜 이러세요 형들이 좀 신경 쓰는거지 말이 많아. 이 자식아 이러지마세요 오늘은 좀 혼나야겠다
1149,갈취 대화,노랑아 나 담주에 네? 아. 네 미리 축하드려요 뭐야 설마 말로 때우는 거야? 노랑아 이 목걸이 이쁘네 어디서 샀어? 좀 줘봐 네? 아. 목걸이 좋아하시나 봐요 목걸이 좋아하는 거 아니고 달라면 그냥 주지 말이 왜 이렇게 많아? 이거는 안되는데 그러면 다음에 하나 주세요 아. 돈 없는데 다음주까지 하나 사와라. 너무 비싼데 흑흑. 확씨 말이 많아. 그냥 이거 가져간다
1150,갈취 대화,혹시 돈 좀 빌려줄 수 있어? 아니. 나 돈 빌릴 카드는 있을거 아니야 왜? 나 급히 돈이 필요해서 너 저번에도 빌리고 안 갚았잖아. 다음에 저번것 까지 해서 같이 가면 안될것같아. 맞고 줄래 그냥 줄래? 알았어.
1156,갈취 대화,엄마 돈 좀 뭐? 저번에도 이따만큼 빌려갔잖어 아들한테 돈 좀 줄 수 있지 뭘그래! 너는 몇이야! 왜 다 돈 벌려고? 엄마 돈없어. 엄마 돈 있는 거 다 알아 얼마가 필요한데 100만원 이번만이다.
1173,갈취 대화,얼마있나 없어요 너 십원에 한대야 돈 없어요 맞고요 그냥 드릴게요 내놔 근데 이거 빌린거에요 그건 내가 그게 아니고 너무하세요
1177,갈취 대화,저기요 혹시 가지마켓 뽀리님 맞으신가요? 아 네네. 자전거 가지고 나오셨나요? 여기요. 혹시 모를 상태대비해서 제가 잡고 있을테니까 자전거 상태 확인해주세요. 넵. 아 ~ 리미티드라 그런지 와 상태도 좋고 멋진데요? 그쵸 사실 이 자전거 원래 제가 돈 주고 구매했는데 기분 좋은 주인 찾아 주려고 1000만원에 내놓은겁니다. 혹시 자전거에 관심 낳으실테니? 아시죠? 아 ~ 저도 이 자전거 너무 마음에 들어서 구매할테니까 타고 한 바퀴만 가도 흔들림 없는지 확인해봐야 해서 그럼 믿고 한 손 땔게요. 타다가 다시 사셔야 합니다. 넵 잠시만요. 으짜 오 완전 부드러운데 잘 나가는데요? 딱. 그럼. 안녕히계세요 네? 저기요!!!! 돈 주고 가셔야죠!!!!! 도둑이야 도둑!! 도둑질 하시면 안되죠!!! 그니까 왜 저를 믿었어요?! 아무나 믿고 살지 마세요!! 그럼 진짜 안녕히 계세요!!!!
1186,갈취 대화,야 꼬마야 돈 좀있냐 무서운 어른은 피하라고 엄마가 그랬는데 우리는 어른 아닌데 그냥 돈이 필요한 어른인데 저 돈 없어요 그럼 저 휴대전화라도 줘 네? 돈이 필요하다면서요 왜요? 그야 너 핸드폰이 돈이 돼니까 절대 안돼요 왜 그러세요 코피 터지고 나서 줄래 그냥 줄래 죄송해요 좀 봐주세요 넌 잘못한게 없어서 돈 안주면 큰일이 생길거야
1191,갈취 대화,월세 좀 올려야겠어요. 갑자기 왜. 저번에도 갑자기 올리셨잖아요 이유라도 묻죠 아니 올려야겠다고요 보증금 없이 안주면서 하시고 이게 뭡니까? 아니면 나가던가 항상 이런식이세요? 뭘요 지금 이게 몇 번 째냐고요. 나가던가 무슨 돈을 내놓던가 하는 말이 안통하네요
1198,갈취 대화,너 돈좀있냐? 없는데요. 됐고 돈이 이게다예요. 니 계좌에서 그럼 돈 빼간다 죄송해요 이게다예요 이새끼봐라 비밀번호뭐냐? 그럼 그냥줄래 그냥 줄게요. 이거에요 그래 잘해 하.
1199,갈취 대화,승희야 나 돈 없는데 왜 빌려주면 안돼? 나 지금 돈 없어. 미안. 미안? 미안할짓 하지말고 좀 더 갚는다고 돈 없다고. 없는데 어떻게 빌려줘 넌 돈도 아닌데 도대체 이게 뭐야 찐따같네 진짜 그만 좀 해. 너 동생한테? 걔 1학년이지? 걔한테 든뜯어야지 아 진짜 그만해. 여기. 뭐야 돈 있네? 왜 없는척해? 제발 그만 좀 해. 한번만 더 이러면 나도 못참아. 아무튼 고마워. 꼭.
1204,갈취 대화,야 이거 알지? 어? 잘 모르겠는데? 나 몰라 이거 비싼건데? 아 그래? 난 잘한 물건이네. 이거는 너니까 싸게 10만원에 줄께 난 필요없는데. 근데 이거는 좋은거라고 10만원에 줄테니까 가져가 진짜 필요없어 난. 아니 말귀 못알아듣냐? 10만원에 가져가라고 빨리 10만원 가져와 진짜 필요없어. 팔어
1209,갈취 대화,야 너 돈 줘 근데 오늘은 못 구했습니다. 내가 오늘 돈 필요하다 했잖아. 용돈을 못 받아서. 그럼 알아서. 죄송합니다. 죄송하면 뭐? 학교생활 힘들고 싶니? 죄송합니다. 내일 꼭 가져오겠습니다. 내일도 안가져오면 돈 못 들고 다닐줄 알아 네. 알겠습니다. 죄송합니다
