idx,class,conversation
723,직장 내 괴롭힘 대화,안녕하세요. 부서 직원 분 맞죠? 아! 네. 아 네네. 근데 사업관리팀 좋지 않나? 어쩌다가 오신거에요? 아 제가 원래 인사관리 쪽으로 관심이 있었는데 티오가 없어서 기다리다가 티오 생겼다고 해서 바로 오게 되었습니다. 전 꽤 높은 직급까지 다셨다고 들었는데 여기선 처음부터하셔도 괜찮으신거에요? 호호 그럼요. 전 좋아서 온 건데요. 그렇구나 난 원래 거기서 다른 분과 은근 따돌림 당하셔서 옮기신 줄 알았네요. 그런 일 없었습니다. 근데 전 매 번에 혼자만 계세요 딱히 다른 분들이랑 살갑게 지내시는 걸 도통 못봐서 제가 좀 오해했나봐요. 오해가 있으셨나봐요. 전 그냥 혼자 다니는 게 편해서요. 같이 다녀 주는 직원들이 없는 것 같은데. 성격이 생각보다 별로신가봐요. 되게 그런 것 같네. 전 곧 다른 데로 가실까봐요
725,직장 내 괴롭힘 대화,김계장 네? 자네 지금 뭐라고 했는가? 아무래도 시간이 촉박해서 힘들것 같습니다 내가 까라면 할 말이 많네 당장 업무 변경 하려면 다시 초기화해야하는데. 직원들도 너무 지쳤고 어차피 며칠 뒤면 끝날 프로젝트 며칠에. 하지만. 하지만은 무슨 하지만은 안갔다왔어? 까라면 까 네.
727,직장 내 괴롭힘 대화,이사원이 일이 생겨서 그런데 내 일 남은거 좀 해줄수 있어? 아. 네. 이사원 왜 싫어? 왜 고민을 하지? 근데 그게 저도 일이 생겨서 참 세상 편해졌다니까 네? 나때는 내 말에는 무조건 바로 네라고 말했는데 참. 죄송합니다. 처신 잘하자 알겠지? 네 알겠습니다
734,직장 내 괴롭힘 대화,지수씨는 좋겠다 왜요? 비정규직은 부담없잖아 무슨 소리세요? 아니 어차피 갈 사람이니까 저도 팀원인데요? 설렁설렁해 고생 많이 하시네요 틀린 말은 아니잖아? 그만하세요
735,직장 내 괴롭힘 대화,김대리 이걸 작업이라고 해 온 건가 네? 자네가 이게 제대로 해 온 거라고 보이는가 보지? 자네 이거 어떻게 됬나? 저는 부장님이 말씀하신대로. 본인이 제대로 못했으면서 이제 생사람. 그래서 내 잘못이다? 아닙니다. 제가 잘못했습니다. 자네 내가 우습나?. 죄송합니다 자네 이거 제대로 못하면 오늘 퇴근 할 일은 없을거야. 네. 알겠습니다.
745,직장 내 괴롭힘 대화,오늘 얼굴이 왜그래 넘나 급하게 나오느라요. 혼자 일 다 하는건 아니면서 제일 바쁜척은 그러고보니 더 나 같애. 화장을 잘 못해서. 좀 화장도 예쁘게 하고 다녀 회사 사람들 보기에 창피하지도 않아? 그리고 살 좀 쪄 요즘들어 기운도 없고 힘들어보이는게 부쩍 살이 쪄서 그런가봐 살찌면 몸도 무겁고 더 기운없지 알겠습니다. 우리 회사 욕보이지말라고 어디가서. 네.
747,직장 내 괴롭힘 대화,야 너 이리와봐 이게. 네? 뭐가 문제가 생겼나요 이새끼봐라 니가 뭘했다고 휴가를써 아. 저는 휴가를 못썼는데요 지금 내가 니 일시켰다고. 아닙니다 니가 뭘 똑바로해 내가 안이러지면 죄송합니다 너같은걸 대체 누가 뽑았냐? 당장 휴가 반납해 알겠습니다.
748,직장 내 괴롭힘 대화,김대리 이걸 보고라고 올린거야? 과장님께서 이 부분만 다시 수정해서 다시 하셔서 다시 해와 사람이 이렇게 융통성이 없어 내가 하란대로만 할거면 다 죽을건가? 다시 다시 해와 네 과장님 박과장 보고 좋다고 위에서 칭찬이 자자해 주신 덕분입니다 아니 과장님 그거 제 보고서. 김대리 사람 그렇게 안봤는데 다시 우겨야지 내가 안보이나? 그때 수정하라고 하시고선 그 전 보고서를 과장님 이름으로 바꿔서 한 증거있나? 그리고 그렇게 날 무시하고 독단적으로 행동할거면 회사 때려치게
752,직장 내 괴롭힘 대화,사장님 제 저작권 돌려주세요 시끄러 너가 포기 했잖아? 이라면서요 됐고 너가 포기한 지금 이순간 내가 와 이런 새끼 봤나 새끼야 인생은 안 먹히는 세상이야 사장님 진짜 천벌받아요 이러다가 음 호랑이가 사슴을 잡아먹는다고 천벌받냐?! 내가 참 순진한 자네가 사슴이라고 멍청아 야이 새끼야!! 그러게 자신을 보고 남을 믿으면 어쩌냐
755,직장 내 괴롭힘 대화,야 너 죽을래? 아니 너 일을 못하면 회사를 나오지를 마세요 미친것아 제가 건강이 안좋아져서 죄송합니다. 어유 너 다른 사람 위해 휴가를 주는 시스템이 참아 그냥 죽지 그러냐 도움도 될 것아 지금 말 다하셨나요? 아니 덜했어 새끼야 근데 너한테 하는 욕이 아까워서 못하겠어 과장님! 아오 나 아파 너한테 성대 쓴것아 힘들어 죽겠네 너 진짜 입다물어 너 한테 입냄새나
761,직장 내 괴롭힘 대화,씨 일한게 몇개월인데 이것밖에 못해 죄송합니다. 혹시 머리가 돌이야? 아니요. 너때문에 짜증이나 생긴 것도 짜증나고 다음번엔 잘 해오겠습니다. 다음번? 잘 해 줘야돼? 왜 잘할 수 없어? 죄송합니다. 대체 왜살아? 이딴식으로? 그냥 나가 죽어 고치겠습니다.
764,직장 내 괴롭힘 대화,미진 씨 커피 한 잔만 부장님 커피 심부름은 좀. 아 그럼 뭐 이런 거 시키면. 아 그럼 이거는. 아 네. 좀. 복사도 안돼? 아 그럼 잠깐 은행 좀 갔다올래? 내가 너무 바쁘네. 은행은 사적인 일인데 그걸 왜. 아 그럼 미진 씨 아무 일도 안 하겠단거야? 저도 제 능력에 맞는 일을. 아 그러니까 커피 복사 잡일 말고 미진 씨 능력이 뭐야. 다른 사람처럼. 하하. 뭐 학벌도 다르고 능력도 다른데 어떻게 똑같이 해달래.
765,직장 내 괴롭힘 대화,화장을 한거야 만거야 했는데요. 세상에 이걸 화장이라고? 죄송합니다 과장님 생긴대로 놀아요 아주.. 아침에 늦어서.. 늘 지켜봤는데 박사원은 늘 얼굴이 엉망이더라 제가요? 성형 할 생각 없어? 성전환을 하던가. 그만하셨음해요
772,직장 내 괴롭힘 대화,야 우리 사장님 너무 인맥 위주로만 뽑지 않냐 다들 인성이 쓰레기 같아 야 새끼야 뒤에서 내 이야기를 뭘 그렇게 쑥덕거려 미친것아 너희들 아니 사장님 그렇다고 해 주실 필요는 없잖아요 너 인맥이 싫다며 그런 사상도 안된놈이 뭔 우리 회사 다녀 아니 사장님 제가 틀린말을 했나요? 너무 인맥 위주로만 뽑으니까 회사가 잘 안나오죠 야 너 나한테 대들어 미친새끼야 아니 뭐 해고라니 그냥 당당히 노동청에다 알릴게요 아무리 한들 너 주장 뿐인데 모든게 다 입막음 아니 어디 전문변호사 고용해서 한판해봐? 죄송합니다. 입닥치고 넌 퇴직금도 없는줄 알고 완전 간이 나쁜데
773,직장 내 괴롭힘 대화,당신이 지금 제대로 한 게? 네 부장님. 왜 그러십니까? 그걸 지금 말이라고 해? 보고서가 맞춤법이 다 틀렸잖아! 아 죄송합니다 얼른 수정해서 다시 올려드리겠습니다. 아니 당신 공고 나와서 빽으로 들어왔다더니 문법도 모르는 상황에서 들어온거야? 아니 그게 무슨 말씀이신지. 누구 빽으로 들어왔는지 모르겠지만 당장 짤리고 싶지. 일 똑바로 해! 아 네 부장님. 죄송합니다. 지금 당장 해고되고 오지 않으면 오늘 안으로 다시 다시 작성해서 와. 네.
775,직장 내 괴롭힘 대화,"강인턴 이제부터 회사 업무의 모든 일은 나한테 보고하고. 네.? 무슨건 보고드려야 하는건가요? 그야 뭐 화장실을 언제가고 왜 갔는지, 어디로 누구랑 먹으러 갔는지 그런 형식적인거 말이게. 그런거까지는 왜 다 보고하고 가야하죠? 명백한 인권침해 아닌가요? 강인턴이 볼 때 화장실 너무 많이 가는거 같으니까 그러지. 내가 오늘 센거만 보고 아침부터 지금까지 세 번 갔다왔던데. 그거야 지금 8시간 회사에서 세 번 정도면 월급 아닙니까? 그건 뭐 담배피러 나가는것도 아니고요. 세 번이면 한 번 갈 때 5분 하면 15분이야. 그정도면 월급을 까도 찬성인가? 솔직히 화장실 다녀오는건 허락 받아야 할 일이 아니라고 생각합니다. 그리고 저 말고 다른 분들도 화장실을 가면 왜 저한테만 부당한 대우를 하십니까? 그거야 다른 애들은 안 좋고 내가 잘 믿으니까 그렇지. 강인턴은 통 믿을 수 없어. 부모님도 뭐 사정이 넉넉하시 않다며? 그만큼 더 일을 해야하는거 아닌가? 그런거 보고하기에는 너무 제 자신이 불쌍해서 안되겠습니다. 차라리 월급 삭감을 해주세요."
778,직장 내 괴롭힘 대화,김대리 네 과장님 김대리 금요일에 휴가냈어요? 네 제가 개인적인 일이 있어서요 김대리 눈치가 없네 네? 왜요? 금요일에는 휴가쓰면서 언제 쉬지? 네? 휴가를 쓰는 규정이 있나요? 김대리 생각보다 눈치 없네요 다른날로 바꿔요? 있어서 안되는데요
790,직장 내 괴롭힘 대화,어이 이봐 자네 이리 좀 와보게! 네!! 지금 몇 십니까? 자네 지금 이걸 디자인이라고 한건가? 아. 네 별로인가요? 별로?? 자네 지금 장난하나? 이건 아마 중학생이 해도 이것보다는 많이 만들었을 거네!! 죄송합니다 제가 신입이다. 제대로는 안된것 같습니다 다시 해보겠습니다 다시 한다고 뭐가 달라지겠나? 그냥 맡기느니 우리집 개한테 다시 하라고 하는게 훨 나을거 같네!!! 다시 기회를 주시면 제대로 디자인 해보겠습니다 이래서 대학교 좋은에 나온애들을 써야한다니까!! 열정만 보고 뽑아놨더니 아주 실력이 쓰레기구먼. 죄송합니다 열심히 하겠습니다 시간은 금이야 오후 1시까지 완성해와!! 이번에도 이따위로 해오면 걍 일때려쳐!! 지금이 11시50분인데 오후 1시인데요. 아니 자네는 지금도 이따위로 해놓고 밥이 목구멍으로 넘어가나?? 실력만 딸리는줄 알았더니 머리도 딸리는구먼. 네. 점심시간에 열심히 자료 제출하겠습니다
791,직장 내 괴롭힘 대화,지연씨 굿모닝 팀장님 안녕하세요 오늘은 네? 무슨말씀이세요? 오늘따라 너무 이쁘게 입어서 남자친구랑 데이트하는지 한번 봐서 조금 부적절한 말씀이신것 같습니다. 팀장님 아니 이쁘다고 한건데 뭘 그래? 업무과 관계없는 옷차림 언급은 이에 해당할수있습니다. 근데 요즘것들은 뭔 말을 못하게? 진짜 이번에 문제를 알지? 적당히하세요 죄송하지만 제가 잘못한건 없는것 같은데요 사과해주시죠
805,직장 내 괴롭힘 대화,김대리야 말 못해? 죄송합니다. 너 그머리로 대학은 안 다녀 혹시. 아닙니다. 죄송합니다. 월급 꼬박꼬박 받으니까 뭐 우습냐? 아닙니다. 아 너 왜 휴가 썼더라? 일도 못하면서 쉬고는 싶어? 아 그날 개인적인 일이 있어서요. 휴가 반려할테니까 그렇게 알아. 안돼요. 다시 생각해주세요.
807,직장 내 괴롭힘 대화,일다했나 아니오 빨리해 네 언제할꺼야? 오늘끝내 안돼요. 네
808,직장 내 괴롭힘 대화,야 너 낙하산이라며? 아닙니다 제 실력으로 들어온겁니다. 옆에 누가 꽂아준거라하던데? 그 잘난 실력으로 그럼 이것도 좀. 본인건 본인이 하는거 아닙니까? 야 너 낙하산으로 들어온거 무슨 부서까지 소문나고싶냐? 근거 있습니까? 그 근거는 그렇게 말하면 다 믿어 그런.
815,직장 내 괴롭힘 대화,나씨 초과근무 왜 올리는거에요? 네? 그날 사업이 안 돼서 컴퓨터 앞에 있는 건 초과근무 올리는 거 아니야 근무시간 외에 근무하는게 초과근무 아닌가요? 나씨는 월급이 적다고 생각해서 초과 근무 올리는거에요? 근데 여기 신규교사들보다 적은 편 아니잖아 그 분들은 호봉제고 저는 그래도 더 높을 수는 있지만. 전 평생 이 급여를 받습니다. 나씨 나이에 적은 금액 아닌 것 같은데 부장님도 근무시간 내내 수업하시는건 아니잖아요. 이거 굉장히 무례하네. 부장님도 굉장히 무례하다고 생각이 듭니다.
817,직장 내 괴롭힘 대화,씨 내일까지 이거. 이걸 하루만에요? 네. 하겠으면 안 됩니다 혹시나 다른 사원들에게 도와달라고 해도 안됩니다 네 도저히 이건 하루만에 못 하는데 적어도 이틀은 내일까지 해오시고 오후에 잠시 미팅있는데 외근다녀오십시오 저. 외근까지 다녀오면 진짜 못 할것같습니다 상사가 하라면 하는겁니다 밤을 새든 알아서 해오세요
819,직장 내 괴롭힘 대화,여러분 오늘 회식입니다. 다들 참석해주세요! 주임님 저는 오늘 사정이 생겨서 회식에 가면 안될것 같습니다. 제인씨 남친이랑 약속있어?? 아뇨 개인적인 일이라서 말씀드리기가 그렇습니다. 오늘 많이 좋아졌다! 막내가 회식에서 회사생활 힘들게 한 선임이 아닌 제가 아닌 선임입니다! 은주씨 후배 교육 왜 안시켜? 제대로좀 하자! 주임님 죄송합니다! 똑바로 교육시키겠습니다! 선배님이 괜히 저때문에. 제인씨 회식 참석 했다가 중간에 빠져나가! 사람이 왜이렇게 융통성이 없니? 내가 이런것까지 일일이 다 가르쳐줘야돼? 제발 똑바로 좀!!
822,직장 내 괴롭힘 대화,휴가 갔다온 지 얼마나 됐다고 병가를 쓰는거야? 기분이 안 돼서 죄송합니다. 너가 그렇게 회사일에 뒷전이니까 일 못 하는거 아냐. 생각을 해 봐. 열심히 하겠습니다. 물에 던지면 주둥이만 둥둥 뜨겠네. 행동으로 보여주란 말이야. 더욱. 아무튼 너말고 아픈사람은 계속 일 해. 잘 알겠습니다.
825,직장 내 괴롭힘 대화,벌써 9시네. 그럼 들어가보겠습니다. 안녕히 계세요 다씨 잠깐만 나 좀 봐요. 혹시 무슨 일이라도? 혹시 다른 사람 야근 하는거 안 보여요? 네. 근데 안녕히 계세요라니 우리가 같이 일했으면 좋겠어요? 아뇨 인사한건데 다씨는 너무 사회성이 부족해 그럼 어떻게 해야 해 그걸 왜 나한테 물어봐? 알아서해
826,직장 내 괴롭힘 대화,민주씨 청소 아주머니 안나오시는거야 아네 집에 일이 있으셔서 연가쓰셨다네? 네. 그래요? 아니 그래서 오늘은 그냥 화장실 청소좀 하고 휴지통좀 비워 제가요? 응 민주씨가 하루 안치워도 괜찮을거같은데요 아니 민주씨정이 너무 없다 청소여사님 일좀 하고 아. 오늘 일도 하고 아니 민주씨 여기 안바쁜사람이 어딨어? 나이어린 민주씨가 가서 해야지 그럼 내가 허리 구부리고 청소해야겠어? 네. 알겠습니다 진작 가서 할 것이지
831,직장 내 괴롭힘 대화,어이구 부장님. 이거 어느 정도 할 수있나? 네 알겠습니다. 혹시 죄송한데 자꾸 치시는 게 좀 불편해서. 말씀으로 해주시면. 아니 참 내가 뭐 툭툭 치는 것도 아니고 그냥 툭툭 치는게 좀 불쾌한가? 아 아닙니다. 그런 뜻은 아니지만. 아니 상사가 직원부를 때 살짝 칠 수도 있는거지. 뭘 그렇게 반응하나? 죄송합니다. 내가 이래서 어디 어? 그럼 평소에 부를 때 빨리 빨리 내 자리로 오던가. 이렇게 내가 직접 와서 얘기하게 만들어야 돼? 어? 주의하겠습니다. 부장님. 죄송합니다.
833,직장 내 괴롭힘 대화,오늘 회의 안건인데 출연자는 누구로 할 것인가에 대해서 모두 의견 내주시면서 자유롭게 내주세요. 음 제가 생각할 때 재미도 중요하지만 분위기 책임질 수는 박 배우님. 제가 생각할 때 박 배우님은 분위기 책임지시기에는 나이가 어려 적합하지 않다고 생각해요. 내가 의견 냈는데 왜 반박을 하시죠? 저보다 나이 많다고 그러시는건가요? 오해가 있으신거고 좋은 프로그램을 만들고자 의견 하나 낸겁니다. 불편하게 들으셨다면 죄송합니다. 아니 저보다 아무리 나이가 들어도 경력 낮으시잖아요? 맞아요 아니에요? 네 그건 맞죠. 하지만 전 순전히 프로그램에 적합하지라는 걸 내비춘겁니다. 제가 나이가 많아서 그러는게 아니고요. 어쨌든 남 의견에 왜 그렇게 토를 다셨냐고요. 그니까 경력이 그따위밖에 안되죠. 뭐 좀 어리지만 경력 높은 사람 앞에서 의견내는거 안 쪽팔려요? 제발 쪽팔리게 좀 생각하세요. 그럼 경력 낮은 애까지 의견 낼 수 없이 사회가 된거야. 진짜 아침부터 기분을 불편하게 해드렸다면 죄송합니다. 면목이 없습니다. 예. 너무 불편했고요. 뭐 할 줄 아는거 없어서 늦게 입사하고 승진 못 하시는 그런 분이시라면 의견 내시지 마세요. 이 의견 일절 도움 되지 않아요. 그것도 아닌데
840,직장 내 괴롭힘 대화,영주씨 낼 뭐해요? 내일은 푹쉬어야죠. 내일 나 좀 도와줘 제가 좀 어떻게 하죠? 내부탁인데 못해주냐? 네. 갑자기 그러니까. 아니 그럼 일이 너무한거 아닙니까? 부탁한거 안도와줬다고 이건 아닌거 같습니다. 결정하는 대로 이야기해줘. 좀.
843,직장 내 괴롭힘 대화,지출결의서에 도장이 애먼데 찍혔던데요. 정말요?? 아니 누가 사과듣고 싶대요? 네.? 지출하려다 오늘다 다른 팀은 안했어요 형민쌤 때문인줄 아세요? 빼고 하시지 그러셨어요 아니 그럼 형민샘이 다음부터 조심 안할것같아서 오늘 지출 다해서 돈 들어갈때 많다고 다른 팀 글던데. 그래도 지금 어떻게 그러세요 암튼 내가 이렇게 좀 강하게 나가야죠 두번 세번 확인하겠죠? 다른 팀들한테 욕좀 먹으면 정신도 번쩍 들테구요. 네.
854,직장 내 괴롭힘 대화,김실장 운전 똑바로 못해? 죄송합니다 그렇게 험하게 운전하니 내가 마음 놓고 자네 차를 너무 서두른다는 게 그만. 아니 내가 저번에 잘못 한 걸 마음에 담아두었나? 아닙니다 그런 건 거 뒤끝이 있구만 김실장 죄송합니다 절대 아닙니다 김실장님 머리가 많이 벗겨졌군 예? 아니 제가 왜. 아주 반들반들 하네 그려? 아니 네. 하하.
856,직장 내 괴롭힘 대화,영희 씨 남자친구랑 어딜 가나 봐 오늘 너무 화려하네 네? 그런 거 아닙니다 에이 어제랑 완전 다른데 요즘 남친 있어? 사적인 얘기 하고 싶지 않은데요 피하는 거는 있나 보네 남친이 잘 해주나 봐 죄송한데 이런 얘기 좀 불편해서요 뭐 바쁜 척은 남친 있는 게 좀 어떻다고 그만 좀 해주세요. 불편합니다. 거 너무 딱딱하게 구네요 물어보면 안 대답할 것이지 죄송합니다
858,직장 내 괴롭힘 대화,야 너 김치찌개 뭐먹을래? 음. 과장님 어떤거 좋아하십니까? 야 박대리 너 김사원이 너 제가 입사한지 얼마안돼서. 됐고 너 능력껏시켜봐. 김치찌개 좋아하십니까? 무슨 개같은 소리야? 누굴 이렇게 꼰대 아저씨로 보나. 너 역시 맘에 안드는 일만 하네. 이러니까 회사가 이모양이지. 네? 말씀이 조금 지나치신. 네놈이 말대꾸 할 짬이야? 저리가.
867,직장 내 괴롭힘 대화,야 김대리 커피한잔 가져와라 저 서류 정리 중입니다 커피한잔 가지고 오라니까 말이많아 과장님 이 서류 30분내로 올려야 합니다 오늘 커피가져오는데 시간이 얼마나 될지 알겠습니다 알고 계세요 야 커피맛이 왜이렇게? 너 커피에 뭘 탔니? 그럴리가요 넌 만년 대리일수밖에 없어
868,직장 내 괴롭힘 대화,"대리는 일을 잘해야 하나? 죄송합니다 부장님 이딴 실적으로 뭘 하겠다는 거야? 사람이 발전이 없네 다시 수정해 오겠습니다 수정이 아니라 처음부터 다시 다시 와 처음부터요? 그래, 지금 내가 기분 나쁜가? 아닙니다 죄송합니다 내일까지 내 책상에 올려놔요 네 알겠습니다"
869,직장 내 괴롭힘 대화,지현씨가 소개팅 좀 시켜줘봐 네? 저 주변에 아는 사람이요 아 ~ 불편하다 이거야? 아님 나이가 너무 많아서 지현씨 또래 어린 남자는 안되겠어? 아뇨 그게 아니라 괜찮은 사람이 없어요. 매주 주말 남자친구 만나느라 스트레스 너무한다 이기적이네 네? 절대 못 만나요 차장님 자기는 데이트하고 남은 신경도 안 쓴다 지현씨가 회사에 관심 없는 이유를 몰라서 네? 회사는 일하러 오는 곳인데 왜 제가 친구를 사겨야 하나요.? 지금 말대꾸하는 거야? 지현씨 회사에서 소문 얼마나 안 좋은지 알아? 자꾸 이러면 내가 더 잘 줄 수 없어 알아? 잘 찾아보겠습니다
870,직장 내 괴롭힘 대화,이거 오늘까지 다 해 주세요 네? 지금 한 10분 전인데 얼마 된다구요. 빨리 해도 두 세시간은 걸릴 것으로 금방 하시네요. 빨리 하면 안 될까요? 네. 빨리 끝내고 시간 좀 더 빨리 주셨어야죠. 지금 이게 무슨 태도예요? 이게? 이거 처음해요? 이거 근무 태만 입니다. 하.
881,직장 내 괴롭힘 대화,00아 이거 너 오늘 다 해놨니? 요즘 너무 할일이 많다보니 지금 바쁘게 하고 있습니다 넌 진짜 제대로 하는게 없구나? 넌 안되겠다 점심 먹을 자격도 없어. 저는 업무가 너무 과중되어서 어제도 새벽에 퇴근했습니다. 그게 내 알 바야? 너한테 주어진 업무 당연히 다 해내야되는게 정상 아니니? 하. 저 진짜 몸도 너무 안좋은데 잠깐 반차쓰고 병원 가면 안될까요? 저 얼굴은 멀쩡한데 아프다고? 정말 별 핑계거리를 다 대는 구나? 이러다 죽을거같아요 팀장님. 한번만 봐주세요. 지금 뒹굴때까지 난 너 아픈거 전혀 몰라 빨리가서 업무나 마무리해 하. 알겠습니다 팀장님
882,직장 내 괴롭힘 대화,팀장님 저 다음주 금요일날 연가를 쓰려합니다. 다음주 금요일? 뭐 때문에? 아 그게 개인사정이라. 뭐가 개인사정이야? 사유 정확히 안해서 결제 안 해줘. 아 죄송합니다. 친구 결혼식때문입니다. 친구가 친구 결혼식 가는데 휴가를 꼭 써야해? 결혼식 장소가 너무 멀어서요. 나 친구 결혼식때문에 연가 쓴다는 놈은 처음본다. 이거 골때리는 자식이네. 군대 가지마 팀장님 고향 친구라 꼭 가봐야합니다. 이 자식이. 야. 가. 대신 무단결근 처리할거야. 가봐.
885,직장 내 괴롭힘 대화,씨 지금 여기 아 네 집이에요. 아 내가 지금 그 근차 지나가는데 혹시 시간 돼? 같이 술 한 잔 하자고! 네? 무슨 일로요? 아니 우리 같은 팀이고 같이 친해야 일의 능률 오르고 호흡이 맞자나 그냥 팀원간 화합을 위해서지. 아 그럼 다 같이랑 등 만나자는 건가요? 에이 걔네는 보다 직급이 낮은데 같이 불러 업무의 중심 축은 우리. 아. 저는 우리 둘이는 좀. 서로 무관하면 그냥 주중에 뵙는 걸로. 근데 자기는 왜 이러더라? 내가 술 한잔 하자고 부르는 건데 주중에는 다들 있으니까 속 깊은 얘기 못 하잖아? 내가 신경써누는 건데 왜 이렇게 예민하지? 아. 네. 죄송합니다. 그래도 좀 어려울 거 같아요. 아 참. 진짜 사람 챙겨줘도 내 맘 몰라주네.
889,직장 내 괴롭힘 대화,미스 김은 뭐해? 보통 좀 쉬어요 남자 친구는 안 만나나? 글쎄요 없나? 그러면 시간 맞춰 술이나 한 잔? 글쎄요. 친구랑 약속이 있어서 그래? 그럴 수 없지. 보고서는 끝냈어? 아직요 빨래 할 수도 있고 할 시간은요 그게 아니라. 죄송합니다
890,직장 내 괴롭힘 대화,대리님 제가 뭐하면 될까요? 생각을 네? 무슨 생각을. 본인이 뭘해야할지 생각도 안 물어봐요? 그정도 머리도 안되면서 무슨 회사 일을 하겠다고. 죄송합니다. 제가 아직 일한 지 일주일밖에 안되서. 회사 생각안하고. 그럴려고 회사에서 월급 주는 줄 아나. 동기들이랑 같이 가지 말고 업무 생각이나 좀 하세요. 네. 죄송합니다. 정신없이 서있지말고 자리로 가시죠? 머리가 아파서 이런거까지 다 알려줘야. 아닙니다. 죄송합니다. 저런 애를 회사 일 시키겠다고 뽑아가지고.
896,직장 내 괴롭힘 대화,정 대리가 여동생이 있다고? 네 지금 대리 근무중입니다. 나이가 얼마나 되나? 28살입니다. 오 딱 좋네. 혹시 혹시 아는 사람 있는데 소개 해줄까? 네? 여동생이 하나 있습니다. 죄송합니다. 에이 그러지 말고 이제 결혼할 나인데 내가 괜찮은 사람 소개해줄게 그래도 남자친구가 애한테 소개는. 에이 만나기만 해보라. 애가 조건이 정말 괜찮아. 넵. 알겠습니다.
897,직장 내 괴롭힘 대화,개발 2팀 이미나 대리 알아? 글쎄 이미나 대리가 지난달에? 진짜? 왜 이혼했대? 잘 모르겠는데. 어쨌든 그렇게 됐나봐. 어머. 불쌍하다. 그집 애도 있지 않아? 우리 둘일껄? 어떡하냐. 남편 전문직이라고 그렇게 좋아하더니 그 애들은 어쩌구. 불쌍하지. 혼자 벌어야 하니. 왜 이혼한거야? 바람피운거야? 그건 아마 그렇지 않을까? 요즘 쎄컨 두는게 유행이니. 정말 불쌍하지 뭐. 남이사 이혼하든 말든 무슨상관이야!!!!
899,직장 내 괴롭힘 대화,길동씨는 왜 화장안해? 얼굴이 답답해서요 그렇게 해서 아무도 길동씨 안 좋아해 아빤 그렇지 않아 다들? 네. 나도 아내가 있지만 회사에서 면접 보면 얼마나 좋아 그게 무슨 말씀이신지. 길동씨는 일은 참 잘하는데 사회적 센스가 없어 네? 요즘 남자들도 많은데 좀 꾸미고 다녀
907,직장 내 괴롭힘 대화,이거 왜 본인이 만들었어요? 혼자서 월급 안 받고? 예. 왜 여기 있는지 꽤 됐는걸요. 온 지 뭐 얼마나 됐다고 묻지도 않고 혼자서 해! 저도 다른 직장에서 비슷하게 진행해봐서 해봤습니다. 그건 그쪽 이야기고 여기는 여기 일이잖아. 그래도 전혀 다른 업무는 아니어서 충분히 할수 있습니다. 그렇게 잘하면 계속 거기에나 있지 왜 안 왔어! 그게 중요한게 아니지 않습니까? 그래서 다시 전 회사로 가고. 너무 하십니다.
908,직장 내 괴롭힘 대화,씨 요즘 일처리가 왜 이래? 네? 혹시 무슨 일 문제? 그래도 눈치는 있나 보네. 저. 죄송합니다. 죄송하면 다야? 미안하기는 빨리빨리. 죄송합니다. 그런데 제가 아직 일을. 아직? 씨 벌써 여기서. 한 달 전 때는 이런 애들 들어오지도 않았는데. 죄송합니다. 아무튼 씨 일하는 거 진짜 잘 안 들어. 옆 부서는 인턴도 그렇게 일을 잘 한다던데. 에휴. 씨 그러니까 좀 미리미리. 이게 도대체 몇 번째야?
909,직장 내 괴롭힘 대화,야 팀장이 유독 너한테만 되게 까칠하게 대할 것 같애 똑같은 짓 하는데 왜 날 혼내잖아 흑흑 정말 힘들어요 왜 날 싫어하는지 모르겠어요 너 지금 일 안하고 왜 옆사람이랑 떠들고 놀아? 너 당장 내 자리로 와 으이구 또 시작이네 너 지금 나 엿먹이려고 본사 직원들 왔다갔다하니까 일부러 우는거지? 아니에요 저한테 왜? 아니긴 뭐가 아니야 누가 보면 내가 너 괴롭히는줄 알거 아냐 그만 뚝질 못해? 안되겠다 니 잘못 반성하고 그칠 때까지 여기서 계속해
911,직장 내 괴롭힘 대화,양대리 네? 양대리는 일처리가 왜 그모양이야 뭐가요 보고서를 내가 맡겼는데 너무 못쓰잖아 내가 안 써도 이것보단 잘쓰겠어 전 최선을 다 최선 다했는데 이따위라고? 정말 죄송하면 다야? 다시 해오겠습니다
912,직장 내 괴롭힘 대화,최사원 잠깐만 이리 와줄 수 있어요? 네! 아니 아니. 이게 전부 다 일을 요즘 너무 잘하고 있어서 하는 거 좀 봐주셔서. 다름이 아닌 내가 내일 장모님 생신이라서 말야 오늘 이 것만 하면 퇴근 할 수 있거든요? 네! 아 장모님 생신 축하드립니다. 하하. 고마워요. 오늘 말인데 이거 보고서 마무리만 좀 해줄래요? 네? 대리님이 하시던거여서 제가 내용을. 그리고 저번에도 대리님이 마무리 제가. 그쵸? 다 해 봤잖아 내용은. 위에 작성하던 거 보면서 마무리만 지으면 되요. 거의 다 했는데. 근데 오늘만큼은 칼 퇴근을 해야되서 아. 저도 아직 제가 하던 일이. 곧 퇴근 시간인데 마무리가 안된다면 어차피 연장해야 될 거 내 것도 좀 부탁할게요. 고마워요
