idx,class,conversation
991,기타 괴롭힘 대화,야 머하냐? 아 깜짝이야. 인기척 좀 하지. 야 야 멀 놀라 그게 아파 난 너 멀 때리지마. 야 멀 때려 그냥 아파 넌 아파 난 아파. 힘 들어가지도 않았거든 뭘 아파 너 울보지? 아니야 나 울보아니야. 멀 아니야 지금 말하는데도 울려고 하는데 승민이는 울보래요 울보래요
992,기타 괴롭힘 대화,야 얘 이름이 뭐야? 나 김말자 얘 손 말자래 개 이름아냐? 손 말자야 손 말자야 손! 놀리지마 개가 말도 할 줄 몰라 간식 줘야 되는거 아냐? 자 여기 마이쮸 가서 물어와봐
996,기타 괴롭힘 대화,민수야 너는 왜이렇게 못생겼냐 아니야? 못생기지않았어 민수야 너는 왜이렇게 못생기고 키도작냐 아니라구 나는 못생기지만 머가 아니야? 애들아 민수는 못생기지 않았냐? 기철아 제발 못생겼다고 놀리지마. 못생겼다고 왜 머라 그러냐 기철아 니가 자꾸 못생겼다고 놀려서 마음이 아파 너는 정말 너무 못생겼다. 너 나중에 다시 한번 하겠냐. 평생 솔로로 살겠다 기철아 제발 그만해
998,기타 괴롭힘 대화,최민기 너 핫스팟 껐냐? 어.? 아. 지난 달 데이터가 끝나서. 아 니가 그걸 끄면. 못쓰잖아. 빨리 다시 안켜? 미안해. 엄마가 요즘 휴대폰이 너무 많이 나온다고. 그건 다 알아서 둘러댈 사정이고 아 빡치게 하지말고 지금 키라고. 데이터가. 없어서. 그 데이터 다 써도 킬 수있는 거 내가 모르냐? 그치만. 이번 달 부터는. 엄마가 왜 이러면 휴대폰 없앤다고 하셔서. 니가 그 때가서 생각할 일이고 아 진짜 지금 키라고 나 이기고 있었다고! 아 진짜 미쳤나 알겠어. 지금 바로 킬게.
1000,기타 괴롭힘 대화,우와 00아 너 이번에 올라온 사진 정말 예쁘더라. 아 응 고마워! 그래서 그 사진 보고 너가 입은 옷이랑 같이 따라 사고 싶은데 어디서 알려줄 수 있을까? 나 정말 너 좋아해서 따라하고 사진 찍고 싶어. 어. 0000 여기 제품이야. 우와 봤는데 너무 예쁜 것 같아. 어차피 사진 한 번만 찍을 테니 둘 다 빌려주면 안될까? 아 그래. 빌려줄게. 그러면 빌려주는 김에 전전 피드에서 옷도 같이 빌려줘! 아 그거는 내가 사촌언니 이미 빌려줘서 못 빌려줄 것 같 그래? 근데 나 진짜 너무 궁금한데. 얼른 다시 받아서는 안될까? 나 너무 착하잖아. 믿어도 되는거지?! 알겠어.
1001,기타 괴롭힘 대화,얘들아. 선생님이랑 수업은 실습실에서 한데. 야 어제 그거 하지 않았냐? 그거? 진짜 미쳤다니까 완전 크크. 얘들아 내 말 들었니.? 아 씨발. 진짜 싫어. 뭐.? 나한테 한 말이니? 응? 아냐. 너한테 한말 아냐 헤헤.? 응. 크크크크 개웃기네. 나 벙 쪄가지고는. 그. 내 말 들었으면 실습실로 가줄래? 그래 먼저 가서 기다릴게. 크크 저 씨발년. 더럽게 다음에 혼좀 내줘? 그러자. 너 왕따 취급이 뭔지 보여주자.
1011,기타 괴롭힘 대화,야 넌 왜 그렇게 이상한 화장해? 그런다고 남자애들이 너 안 좋아해 난 남자애들한테 잘 보이려 화장도 아닌데.? 그냥 내가 이런 화장이 좋아서. 무슨 소리니. 너도 남자한테 인기 많고싶어서 의식하는거지 왜 그 사람이 나와. 아니. 너 그런 화장 하고 다니는거. 하고 다니기도 쪽팔려. 그 얼굴로 남자애들한테 말 거는거 걔네가 기분 나빠하는거 안 보여? 나 그런적으로 너 혼자 착각한거지.! 뭔 소리야. 너가 내가 좋아하는거 꼬리쳐서 우리 썸 깨진거구만. 역시 넌 뒤에서 음침한 짓 하고 다니고. 그럼 우리 이제 그만 얘기하자. 난 아직도 안 끝났는데? 너 마음에 안 드는거 너한테는 너가 정신 차릴거 아냐. 하.
1013,기타 괴롭힘 대화,우리 사귀자 아 나는 널 좋아하는거지 그사람은 너 안좋아하는거아니야?? 그런데 난 지금도 만족해. 다 널 생각해서 하는 말이야. 너 짝사랑하니까 이렇게 마음이 아파 그냥 포기하고 다시 만나 내가 잘해줄게. 나는 지금 오빠랑 만날 생각이 없어 원래 여자는 자기가 좋아하는 남자보다 자기를 좋아해주는 남자를 만나야해 알지? 아. 오빠 미안해 진짜 아니야 우리 사귈건데 어차피 뭐가 미안해 제발 그만하자
1014,기타 괴롭힘 대화,여기 맛집 아닌거라면 여기 오지 마세요. 저기요? 사전에 허락도 없이 지금 유튜브 촬영하시는거에요? 아니 그냥 저혼자는 무슨말씀이세요. 뭔소리에요. 그분이 킨거 다 봤어요. 아니 저 찍겠다는데 무슨상관이에요. 저기요. 촬영은 허가를 내면 찍을 수 있어요. 알아요? 아니 내가 뭐 다른거 찍었어요? 안 찍었잖아. 그건 상관 없거든요. 저기요. 얼굴을 찍어도 그게 아닌데 여러분 여기 절대 오지 마세요. 여러분 촬영 허락없이 찍는 분 보지 마세요
1018,기타 괴롭힘 대화,오우 몸매. 네?? 왜요? 지금 뭐랬죠? 하하 귀까지. 글래머 아가씨가. 이런 남자들이 줄줄 따르겠어? 이런 미친 넘이. 앞으로도 많이 이뻐해줄게. 경찰에 신고한다 새꺄.
1019,기타 괴롭힘 대화,푸핫 야 너 배좀 봐 밥이 들어가니? 아 왜그래요 아니 너만 보면 진짜 한심해서 그래? 결혼은 할 수 없이 진짜 쪽팔려서 어디나 놀러 다니겠니? 말다하셨어요? 아니? 아직 남았다 임마 자기관리도 제대로 못하는 놈이 뚱뚱한거랑 무슨 상관이세요. 됐다 돼지 냄새나는 놈이랑 무슨 상관 하겠니 말시키지마 뭐요?
1027,기타 괴롭힘 대화,이거 이쁘다. 나 이거 잘 어울려?. 너 대답 좀 해 끄덕이지 말고 답답해죽겠네 너 입 없어? 말해 미안해. 아 짜증나 재미도 없고 말도 없고
1029,기타 괴롭힘 대화,야 너 왜그렇게 걷냐? 하지마. 너 장애인이냐? 그만해. 니 부모님도 장애인이야? 아니야 제발 가. 니 부모님이 장애인이라 너도 장애인이냐? 하지 마라니깐. 야 너도 장애인이 말도 없이 제발 그만해.
1032,기타 괴롭힘 대화,야. 너 오늘 멋 좀? 지금 왁스 바른거야? 오늘 그냥 조금 발랐어 와 우리 명수 많이 컸네. 왁스도 바르고. 애들아 얘 봐봐. 나 어떡하냐 나 좀 냅둬. 나 냅둬? 미쳤네 진짜. 많이컸다. 그냥 나 가만히만 내버려둬 줘 제발. 너 나 너 괴롭히는게 세상에서 제일 좋은데? 내가. 제발. 너 오늘 한 행동 때문에라도 너 졸졸졸 괴롭힐거야. 나댈걸 나대야지 진짜 개빡치게. 미안해. 다신 안. 정말 미안해.
1033,기타 괴롭힘 대화,너 그거 뽕이냐? 뭐? 그게 뭔 소리야 야 총알같이 못 살겠다 뽕이 장난아니네. 뭘 그만해 그럼 너나 뽕으로 사기치지마 내가 뭘 가슴도 뭔 아스팔트 껌딱지 마냥 없으면서 지금 뽕으로 사기치는거잖아 뭐.? 지금 말 다했어? 왜 아니야? 사기꾼 그만해.
1035,기타 괴롭힘 대화,자꾸 이렇게 집착해서 전화자꾸하지마 한번만 만날수 없니 딱 한번만 우린 헤어졌는데 다시 만나 난 아직 아니야 널 사랑해 뭘 사랑해 그런놈이 둘째를 만나 나도 술마시고 술김에 나 그냥 날 그양 즐기는걸 만난거니 빨리 끝내자 아니야 조금만 기다려주면 이혼하고 정리될거야 그럼 널 찾아봐 난 아니니 한번만 만나줘 내가 설명할께 너 자꾸 이럼 임신한 니 와이프에게 우리가 야 그렇게하면 나도 가만안있어 니 와이프 집에 나도 폭로해버릴거야 야 이제야 본심 나오네 넌 진짜 양아치야 넌 깨끗한줄 아나보네 야 우리 서로 다밝히고 우리 서로 다시 시작하자 뭘 시작해 양아치야 너 한번만 더 전화하고 찾아오면 널 아는 모든사람이 다 이런사람이라는걸 알게 해줄께
1037,기타 괴롭힘 대화,엄마 나 5만원만 얘는 뭐 오자마자 돈얘기야? 아 참고서사야되니까 5만원 빨리줘 넌 무슨놈의 돈 매일사냐? 아 그냥 좀 주고 매일 산다고 가져간 5만원은? 아 그건 이미 썼지 그 영수증? 아 뭔 영수증이야? 그냥 좀 줘 야 넌 돈 천원 허투로 안쓰는데 넌 맨날 돈가져다 어디다쓰냐?
1046,기타 괴롭힘 대화,아니 다른집 사위들은 능력 좋아서 차도 타고 골프여행도 보내준다는데 아휴 여보 잘 듣겠어요 그러지마요 들으라고 하는 소리야 처가와서도 밥만 잘넘어가나 잘만 쳐먹네 여보 좀. 뭐 그런 소리 했어? 여보 제발 자네 기분도 생각해줘야죠 내가 마음에 안드는 사위 놈 뭐 눈치까지봐야돼? 아휴. 저도 모르겠네요 정말 자네도 잠자코 있어 자네도 맘에 안들면서. 여보. 그만해요제발
1050,기타 괴롭힘 대화,민수 이름으로 예약했는데요. 손님 예약이 안돼 있어요. 제가 제이름으로 예약을 안 했어요. 확인해 봤지만 예약이 안돼 있습니다. 여기 잘못이니까 자리 내줘요. 예약이 안돼 있어서 그건 어렵습니다 난 아무자리도 못 해요. 나가서 기다려요 난 못해. 자리 만들어줘 자리가 없는데요
1054,기타 괴롭힘 대화,어? 너무 예쁜 제스타일인데 사진 한장만요 찍어주세요 네?? 아니 제스타일이셔서 이상형! 사진한장만요 아 제가 연예인도 아니고 좀 불편해서요 에이 사진을 너무 까다롭게 군다구요 남자친구도 안좋아해요 남자친구는 꼭 가볼게요 에이에이 그러지말고 사진한장만요 아 왜그러세요 제가 싫다는데 너무 비싸게 구네 누가보면 이게 뭐라도 되는지 알겠어? 그런거 아니에요 왜 자꾸 그렇게 하세요 그러니까 좋은 말 할때 찍었으면 해요
1061,기타 괴롭힘 대화,야 뒤질래? 하하 성찬아 왜 그래? 내가 뭐. 잘못했어? 내가 오늘까지 내가 레벨 30 만들어 오랬지. 만만하냐? 아. 정말. 엄마가 컴퓨터 선을 뽑아버렸어. 그 새끼 그 어미네. 야 내가 왜 괴롭히는거야? 괴롭히다니. 우리 친구 그치 우리 친구지. 근데 왜 친구 부탁 안 들어줘? 개같이. 내가 내일까지는 무조건 해올게. 정말 미안해! 내일까지 안 해오면 너 애들 앞에서 바지 맬 줄 알아. 미안해 성찬아.
1064,기타 괴롭힘 대화,야 너는 왜 저런애들이랑 다니는거야? 뭐 문제있어? 아니 그건아닌데? 못생긴애들이랑 다니면 좀 그렇잖아 말이 좀 심한거 아니니? 뭐가 말이 심해 있는거 그대로? 기분 좀 나쁘다 왜? 나는 너라고 말한건데? 못생긴애들이랑 다니면 너도 바보 취급받을걸? 설마 같이 다니면서 너 이뻐보일려고 같이 다니는거 아니지? 그 말 좀 기분 나빠 나는 저 애들 진심으로 친구로 생각하고 있어
1066,기타 괴롭힘 대화,와 너무 좋아 보인다 왜 그래 야 옷 이리로 패스 빨리 받아라 어서 와 야 오늘 심심한데 옷농구 어떠냐? 내가 멋지게 나 옷으로 골 넣어볼께 엄마가 사주신 내 소중한 옷이야 어서 돌려줘 야 오늘 농구하니까 폼 난다 하하하 어서 돌려줘
1067,기타 괴롭힘 대화,야 이 길동. 네 선배님! 오늘은 왠지 더 커진거 같다? 원래도 어마어마 했지만. 안그러냐? 그러네! 뽕이야? 네? 뭐라고요? 아니 네 키 말이야. 키 얘가 생각 했다. 근데 잘 안 봤는데 그게 아니라 아무리 들어도 오해할만한 말인거 같은데요. 아 선배가 장난 치는 건데 왜 이렇게 정색해. 우리가 진지충이야? 아 ~ 진지충이랑 잘 어울려
1070,기타 괴롭힘 대화,넌 왜 그렇게 키 작냐? 난 성장기니까 더클거야 내가 볼때 그게 다 큰거 같은데 160까지는 클거야 넌 부모님이 호빗이니? 난 왜 우리 부모님은 건들지마 올케 키는 작아도 알고 있네 쪼다새끼가 그만해 친구끼리 잘 지내자 병신 누가 니 친구냐? 왕따잖인 나도 키가 보고 싶어서 그런거 아니야 나한테 대체 왜이라 그렇게 낳아준 니 부모를 원망해라
1074,기타 괴롭힘 대화,아니 아이가 헛걸음하게 만들면 어떡해요!! 제가 종이에 분명 보여 주셨으면 되는데!!! 종이를 보여주지않았어요. 얼른 돌려봐요!! 그러면!! 아니요. 소리지르지마시고 제가 잘못했습니다. 그러면 제가 아이가 직접 차 타고 가져다드릴게요.! 어떻게 되세요. 저 지금 백화점에 있으니까 거기로오세요.! 그러면 제가 30분내로 갈테니까 조금만 기다리세요. 아휴 이런식으로 일하는 사람이 어디있어. 어머님 죄송합니다
1080,기타 괴롭힘 대화,야 돼지야 너 자꾸 학교 선생님한테 이를 거야 일러라 돼지야 돼지야 돼지야 너 왜 나한테 이러는 거야? 내가 뭘 잘못했는데? 그냥 눈 앞에 보이니까? 너 이거 학교 폭력인 거 알고 있어? 너 니가 한 건데 돼지야 신고 하게? 집에 뭣도? 집 이야기는? 나와 너 너무 심한 거 아니니 임대 사는 돼지야 니가 나와 너 정말 너무 한다
1081,기타 괴롭힘 대화,아까 10시에 배민에서 스테이크를 시킨 사람인데요 10시요? 벌써 4시간이나 지났는데. 무슨 일이신데요? 손님한테 그렇게 밖에 말을 못해요? 아닙니다 죄송합니다. 스테이크에 제대로 된 고기 쓰시는 것 맞아요? 네 저희는 제대로 수입된 고기 납품받아 조리하고 있습니다. 그런데 너무 질겨서 아이가 씹지도 못했어요. 이거 환불해주세요. 손님 배달 특성상 주문 후에 바로 그 고기의 육질상태가 시간이 흐름에 따라 저하되는 것은 당연합니다. 지금 말 다했어요? 이거 반 이상 드셔놓고 환불해달라고 하시면 어떡해요. 그럼 지금 고객인 내가 잘못했다는 거에요? 이거 안되겠네. 당장 업체 본사에 전화하고 저희 고객센터에도 다 전화 당신 이 정도 장사 못 해?
1092,기타 괴롭힘 대화,엄마. 애가 도시락은 누가 맨날 싸주시는거야? 그럼 아침에 뭐 해주셔. 우와 할머니가 너 때문에 맨날 고생하시는 거네? 아침. 맨날 내꺼일 거야. 우리 할머니 나 이뻐해주셔. 그게 너 이뻐해주는 거겠냐? 그냥. 애니까 봐주시는거 아냐? 쯧쯧. 나 그리고 엄마. 없는 거아냐. 그럼 어딨는데? 어디서 모시고 와! 곧 체육대회잖아 우리 엄마 멀리서 없는 거 아니라고.! 엄마는 있는데 못데리고 오는거야? 너랑 같이 살기 싫으시데? 아 버리고 간건가? 그만해 너! 정말. 나빠!
1098,기타 괴롭힘 대화,야 어?? 왜불렀어? 내가방들어 가방??. 니거? 어 내가방 싫어. 내가 왜 야 그냥 들을래 그냥 들을래? 그냥 들을게. 진짜 여기 오다가 나 죽는다 잘따라와라 알겠어
1100,기타 괴롭힘 대화,너는 왜 옷을 그렇게 입어? 왜? 내 마음인데? 너는 너만 생각하는 것 같아? 옷 입는 게 다른 사람 위할 일이야? 사람 보는 눈도 많은데 이기적이네 너야 말로 이상하다. 거지 아니니? 아무튼 보기가 좀 쉬운 거지도 아니고 뭐? 거지? 너 지금 거지라고 했어? 아니 입는 스타일이 다른 거지 같잖아 너 정말 말이면 될 줄 알아?
1101,기타 괴롭힘 대화,야 가서 담배 좀 사와 나 줘 그니까 내가 걸리지 않게 니가 사오라고 어떻게 할 줄도 몰라 나달라고 하면 되잖아 너무 많아 못하겠어 안 될 거 같애 그거 훔쳐서라도 가져오라고 미안해 못하겠어 아 그냥 갈래 그냥 갈래 아 알았어 갈게
1110,기타 괴롭힘 대화,여기 점장 어딧어 뭐때문에 그러시죠 내가 여기서 전화 삿는데 요금이 안 맞아서 무슨 20만원 주고 사기친거아니야? 잠시만요 조회해드릴게요. 소액결제도 하셨고 전화를 많이쓰셔서 돈 많이 나왔네요. 뭔소리야? 처음 부터 말을 해줘야지 환불해줘 아니면 나 여기서 한발짝도 없이 그건 힘들어요 이러시면 안 합니다 사기쳐놓고 뭐가 안돼 동네사람들 여기 사기쳐놓고 빨뺌하네요
1111,기타 괴롭힘 대화,야 너 새로운 일찐 뭘봐? 야 날 쳐다 봤지 일루와 너 이리로 오래잖아 아야 미안해 누가 내 말 따라하래 날 괴롭히다가 더 맞은 새끼가 죄송합니다. 야 누가 그렇게 뒤담화 하래 미친것아 너 왕따 당해 봐서 이런거 싫어하는거 알잖아 미안해요 아니다 넌 분명히 속으로 날 몰라 학교 끝나고 옥상에서 맞자 아니 왜 그래요. 내 말 대답이야 이게 진짜 아 ~ 네 알겠어요
1112,기타 괴롭힘 대화,서희야 어. 안녕. 이게 뭐야! 니가 싫어하는 지렁이 제발 이 것 좀 치워줘. 진짜 무섭단 말야 왜? 지렁이가 너보다 더 해치지도 않는데 왜? 그치만 무섭단 말야. 나도 무서워. 근데 나는 니가 무서워할 때 떠는 거 너무 웃겨 진짜 제발 하지마. 나한테 왜그래. 나 제발 하지말라니까 더 하고. 이거봐. 가방에 넣어놔도돼? 그러지마! 싫어!
1115,기타 괴롭힘 대화,여기 누구있나요 와보세요 손님 무슨일이시죠? 여기 고기가 탓자나요 뭐에요? 이건 자연스러운 일 입니다 고기 탔으니까 환불 하세여 손님 이미 다 드셨는데 어떻게. 아니 그럴 필요없고 환불해달라고요!! 안하면 고소합니다 손님 이러시면 곤란합니다 환불은 당장 하세요
1116,기타 괴롭힘 대화,넌 남자 잘 만나고 다닌다? 뭐 내가 이쁜가? 음 그건 아닌고 근데 너 몸보고는 뭐? 노출도 심하고 그냥 나 먹어주세요 이러고 다니는거같아서 너 무슨말을 그렇게해? 아니야? 너 남자가 이 남자가 남자들한테 꼬리잘치고 다니잖아 너 지금 말고 아니면 말고 남자에 미친애인줄알았지 너.!!
1124,기타 괴롭힘 대화,야 너 이 개새끼야? 놈아 왜 그러는데? 너만 보면 빡쳐 내가 뭘했는데? 난 이유없어 놈아 너무하네.
1128,기타 괴롭힘 대화,이거 니가 계산해! 어? 알았어 적립은 제껄로? 야 내가 계산하는데 왜 니꺼로? 왜 내 맘이지? 아 ~ 너 너무 한거아니니? 너 식충이야? 매일 얻어먹었잖아 돈없냐? 내가 맨날 맨날 뭐 맨날 사주기만 했지 야 이제 좀 눈치껏 너도 계산 좀 해라 그러니까 친구가 다 떠나는거야 작작 좀 해라
1132,기타 괴롭힘 대화,야 니동생 바보라며 내동생 바보아니야 뭐가? 어른들이 니동생은 그냥 좀 불편하고 다른 것 뿐이야 그건 니 입장에서 생각하는거고 난 바보아니야. 하지마 바보아니긴 말도 어눌해서 말 못한다며 그게 바보가 아니라 뭐니? 함부러 말하지 말아줘 나는 함부러 말하는게 아니라 그냥 사실을 말할뿐인데? 왜 발끈해? 그렇게 해서 바보 누나 발끈하네
1134,기타 괴롭힘 대화,야! 우리 아빠 외국인이 어느 나라 사람이야? 같이 일하는 사람이야! 왜? 아 그냥. 아 외노자면 보통 공장에서 일하나? 학교 건너편에 새로 짓고 있는 상가건물 지으시나? 우리 아빠 거기서 일 안하거든! 너도 한국 있는건데 외국인들이 한국에 들어와서 참 물을 더럽혀. 너 나한테 왜그래? 너 너한테 그러는게 아니라 팩트를 말하는거야 팩트를. 정말 행복하게 잘 살고 있다고! 그러지마. 야 지나가는 사람한테 물어봐라. 10명중에 9명은 나랑 같이 일 할거야. 이 이방인아. 아니라고.
1136,기타 괴롭힘 대화,지금도 저 사람 니 남친 뚱뚱한게 둘 다 똑같은 돼지네. 그런 심한말을.! 그런말은 하지 말아줘. 너 지금 나한테 대든거야? 어디서 꼬붕새끼가 말이 많아. 니 엄마도 돼지여서 너가 돼지새끼인거지? 니 엄마는 그런 사람 아니야.! 꼴에서 엄마 욕한다고 화낸다. 얘들아돼지가 화나서 날뛰니까 바닥이 울린다. 흑. 제발 그만해. 어 이 새끼 운다? 돼지 우니까 돼지 육수가 좔좔 나오네? 돼지국밥 공짜로 먹고 좋다. 나 돼지 아니야. 나도. 어디서 돼지새끼가 사람행새를 해도 닥치지 못해? 얼른 꿀꿀해봐.! 꿀꿀.!
1141,기타 괴롭힘 대화,정현이 니 남친 뭐래 정현이 니 남친이지 뭐래 정현이 불쌍해 정현이가 더 불쌍 정현이 줘도 안 가짐 정현이 더러워 정현이가 정현이 웩 애들아. 너 왜그래. 내가 뭘 잘못했어.?
1147,기타 괴롭힘 대화,너참못생겼다 미안해 미안한짓을 왜해. 열받으니 10대만해 아퍼 그만해줘 너만보면 화가 나 아퍼. 완전 오징어네 아프다니깐
1154,기타 괴롭힘 대화,너 홍길동이랑 사귄다며 응 나 니가 어울린다고 생각해 웃겨 정말 왜 그래 내가 홍길동이라면 진짜 창피할 것 같아 아니야 홍길동한테 피해 가지 말자 헤어지는 게 아닌 거야 맞아 두 사람은 하나도 안 어울리니까 말이야 왜 그래 너까지 뭐 내가 틀린 말 한 것도 아니고
1157,기타 괴롭힘 대화,야 너 아빠 청소부라며? 근데 게어때서 너한테 쓰레기 냄새가 진동을한다 괴롭히지마라 자식이래요 그만하라고 안쪽팔리니 청소부 자식아? 으아앙 청소부 자식 운대요 제발 그만해
1158,기타 괴롭힘 대화,너 피아노 좀 쳐봐. 싫어. 왜 손가락 없다고 그런 거야? 이씨. 비행기라도 쳐보라니까? 왜 못치지? 하지마. 너 내가 볼 땐 의지 문제야. 손가락 없다고 비행기를? 흑. 신발 벗겨줄까? 피아노 함 쳐보지 그래? 싫어.
1159,기타 괴롭힘 대화,야 너 체격검사 한 결과 한 결과 바봐 개웃김 야 키랑 몸무게가 왜 이래 사람맞냐? 어떻게 숨쉬고 다니는거야 얘들아 그런거 함부로 해도 안되지. 너네 그거 내 개인정보 침해인거 몰라? 그래서 뭐가 어쨌다고 야 너 체지방률 보이냐? 30 야 30 살 좀 빼라 살 좀 빼 30.? 야 돼지 체지방률이. 쟤 돼지보다 더 뚱뚱한가봐 얘 옷 걷어봐 빨리 야 커튼 뒤로. 최대한 안 되게 해줄게 왜 이래 하지마 이거 놔 왜이러는데 나 진짜 싫어. 야 얘 몸 봐! 살 흘러내리는 거 봐 분필 좀? 여기 저장해두자 아 진심 개웃겨 뱃살 사이에서 너 간식 여기다 꽂아두고 먹어도 되겠다. 이만하면 됐잖아 그만해 나 진자가 수치스러워할 때 되고? 이정도면 진짜 돼지 우리 들어가야 해 너 잘해 맨날 밥 한끼 먹는거 아님? 그러게 안 그래도 엄청 못 생겼는데 몸이라도 진짜 돼지처럼. 니 몸이 불쌍하다
1161,기타 괴롭힘 대화,이걸음식이라고 하는거야? 네? 아무런문재없는건데. 맛이없자나 맛이 새로해드릴가요? 장난해? 이걸 먹으라고 내놓는거야? 이건 원래이런맛인데 어케해야할가요? 왜 돈못줘? 어케먹어 다드셧는데.
1163,기타 괴롭힘 대화,야 오늘 급식 뭐냐? 나도 몰라 잘됐네 빵좀사와 미안 안돼. 오늘은 안돼 봐주니까 만만하지? 그만해줘 제발 나가라고 미안. 쳐맞고싶나 이게.
1164,기타 괴롭힘 대화,네가 그럼 그렇지. 하긴 뭘하냐. 나는 이렇게 할 줄 알았니 맨날 말만 번지르르 실수라니까 됐어. 됐어 미안해. 싫으니까 저리가 일부러 못한거면 그만 짓거려라. 더 열받으니까. 어.
1168,기타 괴롭힘 대화,야 틴트 좀. 저번에 빌려간건.? 아. 다썼는데? 왜 더 주기 아까워? 그게. 아니라. 아까운건아니고. 그럼 뭔데 지금 너가 그렇게하는게 아까워서 안주는거같은데? 그거 얼마한다고 그것도 못 주냐 내가 너 친구해주는거 고마우면 그정도는 줄 수 있는거잖아. 없으면 친구 없지 않아? 혼자 다니고싶어? 알았어. 여기.
1171,기타 괴롭힘 대화,얘들아 오늘은 내가 1루 수비할게 그래 돌아가면서 해보자고 열받아. 운동도 해야지 지수야 어제 우리학교대숲에 올라온 내용 봤어? 응 그거 너 욕이잖아 야 넌 빠져! 못하는게!!!! 으 음. 나 오늘 머리 너무 아파서 수업 참여가 힘들 것 같네. 쟤는 왜저래 갑자기? 지수야 오늘 철수 왜 안왔지? 그러게 걱정되네
1172,기타 괴롭힘 대화,여기 애기 먹을 공기밥좀 주세요 아네 공기밥 하나 추가해드릴까요? 아니 추가하면 그냥 하나 주세요 네? 왜 못알아먹어요? 그냥 애기가먹으면 얼마나 먹는다고 조금만 덜어주라고 아. 저희 그렇게는 안팔고 공기밥 하나로 판매하고있습니다 그러니까 하나 주고 다른데 오면 서비스로 주면 되잖아 그렇지? 그건 좀. 네 말귀안통하네. 사장 불러와 네 알겠습니다
1174,기타 괴롭힘 대화,야 쟤들 냄새나 인정? 인정? 남학생이 보이지 않고 뭐 하는 거냐? 아니 노숙자가 장래희망일 듯 뭐? 야 니들 뭐라고 했어! 어? 딴 사람한태 했어 왜 뜨끔했어? 아니 솔직히 말하면 누구라도 그렇게 생각 하지않을까? 난 그렇지 않은데 그렇게 생각하는 사람이 비정상 아닐까? 아니 이게 너 언제 봤다고? 진짜 때려봐 때려봐
1176,기타 괴롭힘 대화,야 이거봐 완전 길동이 진짜네 야 그러지마. 왜케 야 장난이야 장난도 정도가 있지! 그래 알았다 미안하다 왜케 찌질하냐 뭐?? 아니다 꺼져라
1178,기타 괴롭힘 대화,공책 돌려받길 원하면 빨리 뛰어봐. 이 굼벵아. 빨리 뛰어. 빨리 내놓으래. 웃기다. 아 내놓으라고! 내놓으롸고! 굼벵아. 빨리 달려봐. 그게 뛰는거냐? 그만 좀 놀리고 내놔. 그만 좀 내놔. 넌 좀 그만. 넌 좀 그만 따라해애. 아. 너무 느려서 재미없다. 네가 안 주고 내가 가진다.
1179,기타 괴롭힘 대화,봉투 필요하세요? 그럼?. 아니 그럼 봉투안주려고했어? 아니요. 내가 그럼 이걸 머리고 이고갈까?. 아닙니다. 아휴 답답해서리. 봉투나 줘 죄송합니다. 일머리. 쯧
1185,기타 괴롭힘 대화,니가 여긴 무슨 일이야? 내가 뭐 못올 때라도 왔니? 너 너무한다. 얘 학교에서 그렇게 괴롭히더니. 왜 여기까지 따라왔냐고. 내가 널 따라온 게 아니라 밥 먹으러 왔는데 니네 가게 인거. 어머 학교 친구니? 안녕하세요 예진이. 예진이 학교 친구에요. 하. 그래 맛있게 먹고 가라. 근데 그 손님한테 태도가 왜그래? 그리고 너 내 핸드폰 부셔먹은거 기억 안나? 그게 왜 내가 부순거야? 니가 나 괴롭히는 거 찍다가 떨어뜨린 거잖아. 그러니까 니가 왜 살겠다고 발악을 해? 어머님이 그러지마. 제발. 나 상처 드리고 싶지 않단말야.
1187,기타 괴롭힘 대화,여기 음식이 왜이러죠 음식이 뭐가 문제인가요? 음식이 이상하잖아요 저희는 메뉴얼대로 만들어서 손님 입맛에 맞춰 있습니다. 아 저는 한숟가락도 안먹었으니 환불해주세요 손님 음식은 다 나왔기때문에 환불은 힘들거같습니다. 아니 한숟갈만 먹었는데 돈을 다내라고요? 네 손님 저희메뉴얼상 환불은 힘들거같습니다. 아니 뭐 이런 가게가 다있어. 여기 점장불러와 손님 죄송합니다 잠시만기다려주세요
1190,기타 괴롭힘 대화,너랑 사귄다며 응 맞아 니가 어울린다고 생각해봐 정말 그래 그래 내가 홍길동이라면 진짜 창피할 거 같아 아니야 홍길동한테 피해 끼치지 마라 헤어지는 게 편할 거야 맞아 두 사람은 하나도 안 어울리니까 말이야 왜 그래 너까지 뭐라고 틀린 말 한 것도 아니고
1192,기타 괴롭힘 대화,아니 제사라 오랜만에 왔더니 상이 이게 뭐야? 어머님이 간소하게 하기로 했어요. 아무리 간소하게 해도 그렇지 너무하다고 생각 안하니? 어머님 요새는 이렇게 저희끼리 먹을만큼만 해요. 가격도 많이 비싸졌어요. 우리 아들이 돈 못 번다고 비꼬는거지? 하 어이가 없어서. 제가 언제 그렇게 하신 말씀이야 뭐 지나쳐? 오랜만에 어떻게 달라졌나 기대했더니. 여전하구나. 나 결혼시키지 말았어야지 나 업보다 업보야. 하. 나 집에 갈꺼니까 아무도 우리 며느리가 내가 불편한가 보다 엄마 왜 그래?
